p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.68889518983138e-25,0.558405300002288,0.41,0.166,5.28641083369119e-21,0,LINC00877
1.72289199360031e-25,0.472166952642816,0.859,0.611,5.39282422916832e-21,0,GRM3
3.98650359493758e-25,0.415835448375689,0.865,0.647,1.24781549025141e-20,0,AOPEP
4.03308905292193e-25,0.444574553009354,0.761,0.5,1.26239720445509e-20,0,AGTPBP1
4.18396453204017e-25,0.379832281488316,0.934,0.672,1.30962273817389e-20,0,MAN2A1
6.23819240087934e-25,0.461938788562124,0.645,0.379,1.95261660339924e-20,0,COLGALT2
7.00234550971034e-25,-0.542943284506864,0.058,0.286,2.19180416799443e-20,0,RPS8
9.4430964004334e-25,0.451702478738379,0.813,0.622,2.95578360429966e-20,0,GRID1
1.03286225240896e-24,-0.694183069609467,0.078,0.306,3.23296213626527e-20,0,B2M
1.24288461371009e-24,-0.627805218718554,0.141,0.384,3.89035312937396e-20,0,NDRG2
1.24756014148082e-24,-1.2974289332354,0.167,0.402,3.90498799884912e-20,0,AC092691.1
1.48568362905869e-24,0.386759401703708,0.849,0.502,4.65033832731661e-20,0,LPAR1
2.55515828775366e-24,-1.28465766000561,0.052,0.264,7.99790095649774e-20,0,ZNRF3
2.92669193950123e-24,0.379927467028202,0.869,0.642,9.16083843983279e-20,0,FUT8
3.06808976861852e-24,0.457385949868015,0.769,0.557,9.60342778475283e-20,0,GAB2
3.49223167376943e-24,0.413652800826727,0.859,0.685,1.09310343620657e-19,0,SCD5
4.30237685733691e-24,0.51996839890629,0.392,0.159,1.34668698011503e-19,0,DAPK2
4.45489290855187e-24,-0.483185433182642,0.058,0.277,1.39442602930582e-19,0,GABARAP
4.52534242229024e-24,-0.608126381505342,0.219,0.46,1.41647743160107e-19,0,ITM2B
4.75094443645379e-24,0.53063348658903,0.588,0.321,1.4870931180544e-19,0,NECAB1
5.12518913849711e-24,0.467692832230312,0.53,0.278,1.60423545224098e-19,0,PIK3C2B
5.71166034787568e-24,0.491704300148177,0.41,0.17,1.78780680548857e-19,0,CDH1
6.77925222619054e-24,0.526388108113475,0.514,0.262,2.1219737393199e-19,0,EVA1C
8.69778279831019e-24,-0.674337100010757,0.149,0.379,2.72249299369907e-19,0,PCDH9-AS2
9.39247709339529e-24,0.383934986355178,0.855,0.632,2.93993925500366e-19,0,MAP4K5
9.49818819986121e-24,-0.984710928213802,0.526,0.698,2.97302788843856e-19,0,LRP1B
9.53344985208204e-24,0.488869369895827,0.645,0.395,2.9840651382002e-19,0,STRN
1.17980799133963e-23,0.399103416706747,0.845,0.677,3.69291699369218e-19,0,FNIP1
1.33957078574494e-23,0.431846660291648,0.685,0.449,4.19299051646023e-19,0,UBE2R2
2.00313017250979e-23,0.510750498254558,0.526,0.277,6.2699977529729e-19,0,TESK2
2.0917269449964e-23,0.432353565054574,0.803,0.541,6.54731451053324e-19,0,ENOX1
2.12289868721703e-23,0.491963257379932,0.564,0.306,6.64488518085803e-19,0,DNM2
2.58539060009505e-23,0.422809546202601,0.709,0.46,8.09253111735753e-19,0,UBE4B
2.9659615405349e-23,0.434187726474548,0.608,0.328,9.28375621802829e-19,0,P2RX7
4.35401561755543e-23,-0.597517881599832,0.066,0.285,1.36285042845102e-18,0,RPS27
4.46932883772668e-23,0.464346241307227,0.747,0.512,1.39894461949683e-18,0,MICAL3
6.18688614580543e-23,0.385798927316416,0.659,0.403,1.93655723249856e-18,0,ZKSCAN1
7.0567252118737e-23,-1.14448764739925,0.084,0.301,2.20882555856859e-18,0,DCLK2
8.54800301025424e-23,0.460093304867643,0.697,0.426,2.67561042223968e-18,0,ZNF704
9.73816544335905e-23,0.484016815749215,0.62,0.382,3.04814316542581e-18,0,TBC1D12
1.59725746991697e-22,0.407615992499969,0.729,0.445,4.9995756065871e-18,0,MIR181A1HG
1.62914088975217e-22,0.319855444324907,0.801,0.443,5.09937389901328e-18,0,CNDP1
1.78240561023274e-22,0.546994404395367,0.542,0.288,5.57910780058951e-18,0,PRR5L
2.18623360310102e-22,-0.677614517486899,0.09,0.306,6.84312980106651e-18,0,OLIG1
2.39691980431395e-22,0.52730052098253,0.622,0.377,7.50259867948309e-18,0,OSBP2
3.15051028266869e-22,0.550004392084905,0.432,0.197,9.86141223578128e-18,0,TP53TG5
3.29858438678625e-22,0.355052445241609,0.723,0.421,1.03248989890796e-17,0,LINC00320
3.361076191609e-22,0.464941559697395,0.608,0.364,1.05205045873553e-17,0,ENOSF1
3.43175874438005e-22,0.343276365772107,0.908,0.733,1.0741748045784e-17,0,CDC42BPA
3.95965657882622e-22,-0.577215218116499,0.422,0.622,1.23941210573839e-17,0,CALM1
4.0536067669358e-22,0.432006491803085,0.873,0.598,1.26881945411857e-17,0,NLGN1
5.40175240662591e-22,0.350182571595297,0.667,0.374,1.69080252079798e-17,0,ANLN
5.90249104509006e-22,0.545007193532849,0.365,0.153,1.84753872202364e-17,0,LRRC63
6.19272141590377e-22,0.62446817662044,0.498,0.265,1.93838373039204e-17,0,AL139383.1
7.92952304156136e-22,0.462589049061545,0.468,0.228,2.48202000723912e-17,0,AC016597.1
8.64623052479698e-22,0.559265651890893,0.382,0.16,2.7063566165667e-17,0,ITGA2
1.32390174447425e-21,0.30132282068198,0.829,0.635,4.14394485037885e-17,0,BPTF
1.46880164684281e-21,-1.0311753565403,0.068,0.269,4.59749603478267e-17,0,OXR1
1.49630785884774e-21,0.512108545626667,0.542,0.292,4.68359322897932e-17,0,LINC01630
1.68776649020749e-21,0.427283623966188,0.867,0.685,5.28287789099846e-17,0,ALCAM
1.89227246810747e-21,0.337264150107217,0.476,0.226,5.9230020524232e-17,0,TMC7
2.07675988406012e-21,-0.453109624465535,0.056,0.259,6.50046611309657e-17,0,ATP5F1E
2.62010071149315e-21,0.415006935043496,0.38,0.158,8.20117723704471e-17,0,FCHO1
2.83989051029937e-21,-0.501621870481196,0.062,0.267,8.88914128628804e-17,0,RPL11
2.90839131477986e-21,0.373848646345015,0.743,0.498,9.10355565439244e-17,0,NLK
3.73081382162429e-21,0.370478675933119,0.793,0.559,1.16778203430662e-16,0,RBPJ
4.13318704374012e-21,-0.857774515688374,0.058,0.254,1.29372887656109e-16,0,NPL
4.36703934027e-21,0.303641803604152,0.416,0.182,1.36692698389791e-16,0,UACA
4.88677511632567e-21,0.449249881482523,0.749,0.553,1.5296094791611e-16,0,CDC14B
5.62073550050592e-21,0.353530795179427,0.56,0.296,1.75934641901336e-16,0,LRP2
5.84512888094087e-21,0.376554220945682,0.687,0.443,1.8295837910233e-16,0,ADIPOR2
6.18872775159296e-21,0.456246062183691,0.464,0.232,1.93713367352611e-16,0,KIAA1755
7.10699360753989e-21,0.432008683350703,0.496,0.252,2.22456006909606e-16,0,ZNF146
7.3073330788877e-21,0.429778272486614,0.448,0.21,2.28726832702264e-16,0,RILPL1
7.74616321244297e-21,0.397351311309567,0.757,0.539,2.42462654712677e-16,0,UVRAG
8.89967676694655e-21,0.37612033222652,0.753,0.503,2.78568782482194e-16,0,COL4A5
9.91759428021478e-21,0.540489261242056,0.432,0.206,3.10430618565003e-16,0,RASGRF2
1.12236143446892e-20,-0.853310572080531,0.267,0.478,3.51310352603117e-16,0,RPS6KA2
1.25676429638559e-20,-0.790075474525496,0.078,0.275,3.93379792411652e-16,0,ATP13A4
1.41648134517266e-20,0.498316846470824,0.468,0.229,4.43372825852494e-16,0,AC108721.2
1.42648641932043e-20,-0.560762608191337,0.181,0.4,4.46504514111488e-16,0,SELENOW
1.43847073196653e-20,0.425387666367401,0.508,0.275,4.50255723812843e-16,0,C12orf76
1.59089504486602e-20,-0.857320414297993,0.08,0.281,4.97966057993512e-16,0,CAMK2G
1.59642712843201e-20,0.50719840075027,0.506,0.272,4.99697655470502e-16,0,TPD52
1.70966185446984e-20,0.468956242741061,0.61,0.359,5.35141257067605e-16,0,RETREG1
2.17978073864373e-20,0.445094634536977,0.797,0.593,6.82293169002873e-16,0,DMD
2.53180003429473e-20,-0.79176915225377,0.086,0.291,7.92478728734593e-16,0,MT3
3.08950603396172e-20,0.412861041455479,0.558,0.312,9.67046283690359e-16,0,FAM124A
3.35688387513896e-20,0.371733363349013,0.755,0.528,1.05073822175725e-15,0,FOXN2
3.4124209954002e-20,-0.556500035112958,0.187,0.401,1.06812189577022e-15,0,VAMP2
4.68855750250301e-20,0.367545773418798,0.524,0.277,1.46756538385847e-15,0,MYO9B
4.81355695113382e-20,-0.731731399834757,0.092,0.299,1.5066914612744e-15,0,DOCK7
4.98585233114069e-20,0.511644323722351,0.325,0.128,1.56062163817035e-15,0,AL133304.3
5.22575687310899e-20,0.381278248425532,0.645,0.392,1.63571415885184e-15,0,MOB3B
5.59817515316829e-20,-0.47934519274993,0.064,0.255,1.75228480469321e-15,0,ENO4
5.66050175112139e-20,0.412959605114222,0.757,0.517,1.77179365311851e-15,0,LRRC7
5.69482059923046e-20,-0.940939637491696,0.068,0.263,1.78253579576513e-15,0,AC114971.1
5.70253001232722e-20,-0.865439712033735,0.279,0.464,1.78494891915854e-15,0,TUBA1A
6.49832492854257e-20,0.416623671432711,0.624,0.389,2.03404068588311e-15,0,PPP1R21
7.20612634640865e-20,-0.739273673893573,0.237,0.445,2.25558960768937e-15,0,TRIO
7.36406813624568e-20,-0.465575435453501,0.08,0.28,2.30502696732626e-15,0,RPL21
7.45682047517893e-20,0.458223993232706,0.46,0.234,2.33405937693576e-15,0,TSGA10
9.53403586016788e-20,0.384932082574924,0.512,0.283,2.98424856459115e-15,0,GPI
1.03808606368339e-19,0.712217464341552,0.528,0.319,3.24931318793537e-15,0,AC079352.1
1.16577232306875e-19,0.357371998965231,0.737,0.524,3.64898394843749e-15,0,RABGEF1
1.19118228349158e-19,0.501034667198556,0.566,0.349,3.728519665557e-15,0,PPP2R3A
1.37207386242933e-19,-0.603152753876973,0.092,0.295,4.29472839679005e-15,0,TRAK1
1.63702255454789e-19,0.310596633615292,0.671,0.405,5.12404429799034e-15,0,CCP110
1.75511923196309e-19,0.294960602217923,0.759,0.439,5.49369870796766e-15,0,SLCO1A2
1.81665574805538e-19,0.366408516589384,0.831,0.623,5.68631415698816e-15,0,DOCK1
1.83168691320539e-19,0.362155335892339,0.562,0.318,5.73336320702421e-15,0,RUFY2
2.15302767975845e-19,0.38144493740162,0.743,0.514,6.73919194041191e-15,0,DAAM2
2.30733468809553e-19,-0.597757950288401,0.367,0.568,7.22218830720783e-15,0,CALM2
2.3343722868445e-19,-1.41178283549244,0.351,0.518,7.30681869505195e-15,0,RORA
2.42095287716688e-19,-1.30371888189566,0.283,0.466,7.57782460082006e-15,0,DTNA
2.5693534895365e-19,0.398637832764838,0.55,0.312,8.0423333575982e-15,0,GAS7
2.6197827975082e-19,0.325415952608083,0.57,0.303,8.20018213448043e-15,0,MYRF
3.56194301907466e-19,0.342971746979123,0.711,0.494,1.11492378440056e-14,0,USP32
3.80628946908957e-19,-0.435836687836093,0.068,0.259,1.19140666671973e-14,0,CFL1
3.81732746202052e-19,0.409012207812551,0.44,0.216,1.19486166888704e-14,0,SOGA1
3.96621798300105e-19,0.396511624098899,0.574,0.343,1.24146589085916e-14,0,AMBRA1
4.33078632205029e-19,-1.37442949097478,0.215,0.405,1.35557942666496e-14,0,SPP1
5.28451441909826e-19,0.338452570076018,0.843,0.669,1.65410585832195e-14,0,MBNL2
6.78176670494206e-19,0.381946726662483,0.667,0.425,2.12276079631391e-14,0,CTTNBP2
6.81694091557892e-19,0.323844482094458,0.747,0.523,2.13377067598536e-14,0,MYO5A
7.18123541405036e-19,-0.655227806768912,0.161,0.362,2.2477984969519e-14,0,MARCKSL1
7.25739520302941e-19,0.384580976764767,0.739,0.553,2.27163727250024e-14,0,POGZ
8.04197396219539e-19,-0.699887187674943,0.249,0.456,2.51721826990678e-14,0,LINC00461
1.2436626418707e-18,0.260117123394604,0.873,0.497,3.89278843531947e-14,0,TF
1.2924633372283e-18,0.521107063612412,0.665,0.502,4.04553949185829e-14,0,DLC1
1.36113354021721e-18,0.483292424036303,0.49,0.276,4.26048409423388e-14,0,CPB2-AS1
1.54909833513931e-18,0.400759134332055,0.422,0.2,4.84883269881956e-14,0,FAM222A
1.55872328964966e-18,0.360190165982481,0.727,0.435,4.87895976893239e-14,0,HHIP
1.5773467727331e-18,0.426560559121453,0.629,0.437,4.93725313333187e-14,0,DTNB
1.67628238168917e-18,0.370034281224713,0.622,0.381,5.24693148292527e-14,0,SLC22A23
1.8060725738648e-18,0.442022779318989,0.592,0.353,5.65318776345421e-14,0,VRK2
2.46941957352386e-18,0.395346422033217,0.681,0.472,7.72953020708703e-14,0,GNG7
2.67646416377471e-18,0.306231423502131,0.747,0.546,8.37760047903123e-14,0,EPN2
2.78422584039024e-18,-0.771986277438413,0.147,0.34,8.71490530300548e-14,0,ABI1
2.80320613730896e-18,0.476212101222159,0.448,0.235,8.77431553039079e-14,0,RAB40B
3.66258081305279e-18,0.355076019665248,0.757,0.56,1.14642442029365e-13,0,DLEU2
3.91968402337143e-18,0.361645710955637,0.819,0.642,1.22690029615549e-13,0,OSBPL1A
4.42572677773457e-18,0.362558719665645,0.498,0.267,1.3852967386987e-13,0,NXPE3
5.25541077034239e-18,-0.681185121878804,0.096,0.285,1.64499612522487e-13,0,DAAM1
5.34272507838382e-18,-0.590787857676808,0.183,0.372,1.67232637678492e-13,0,S100B
5.71793917216139e-18,0.442297334640252,0.444,0.232,1.78977214027824e-13,0,DYSF
6.04558055778947e-18,0.369338032354125,0.715,0.526,1.89232717039368e-13,0,ZNF609
6.18527070580992e-18,0.426573063961429,0.408,0.196,1.93605158362556e-13,0,CPEB1
8.14253940038566e-18,0.430585665382723,0.649,0.426,2.54869625771472e-13,0,L3MBTL4
8.23335802959901e-18,-0.762125924630009,0.185,0.398,2.57712339684479e-13,0,MACROD2
8.82047104381471e-18,0.315098907635771,0.361,0.157,2.76089564142444e-13,0,AMPD3
9.36142870795957e-18,0.363497669304785,0.641,0.418,2.93022079987842e-13,0,SLC25A13
1.29923627466073e-17,0.421578448233033,0.727,0.538,4.06673946331554e-13,0,TSPAN5
1.31073799348603e-17,-0.403886084663238,0.106,0.294,4.10274099341062e-13,0,LAMP1
1.36674971198049e-17,0.373305799491263,0.667,0.442,4.27806327347012e-13,0,STK39
1.39287954827554e-17,0.492055095734289,0.434,0.226,4.35985227405727e-13,0,SLC16A1-AS1
1.4461381405227e-17,0.414014497842333,0.614,0.422,4.52655699365009e-13,0,MAP4
1.63261934505081e-17,0.370458078448911,0.743,0.568,5.11026181194355e-13,0,USP47
2.03181522629062e-17,-0.486405498505161,0.072,0.255,6.35978483981228e-13,0,C4orf48
2.13247800368168e-17,0.443896700139915,0.386,0.185,6.67486939932402e-13,0,ACSS2
2.13707231130987e-17,0.336543582255609,0.697,0.476,6.68925004163102e-13,0,ACER3
3.19444052167594e-17,0.416441868354268,0.723,0.527,9.99891827689784e-13,0,KDM6A
3.32257313979844e-17,0.283981439960918,0.906,0.775,1.03999861848831e-12,0,MAP4K4
3.53980654073322e-17,0.309285053578825,0.725,0.496,1.10799484531491e-12,0,ATG4C
3.63883103725326e-17,0.467379744717446,0.317,0.139,1.13899050297064e-12,0,CCDC122
4.2501839268389e-17,0.364955212203251,0.721,0.527,1.33035007093984e-12,0,CCNY
4.4944416518092e-17,-0.869608574460702,0.432,0.54,1.4068051814328e-12,0,HSPA1A
5.47560600401464e-17,-0.654748457293144,0.076,0.252,1.71391943531662e-12,0,TSPAN7
7.08477265214171e-17,0.304227628607917,0.701,0.425,2.21760468784688e-12,0,FAM107B
7.18497710098667e-17,0.47019391538558,0.327,0.141,2.24896968237984e-12,0,CPPED1
7.25591545643427e-17,-0.852411629342661,0.376,0.55,2.27117409701849e-12,0,PRKCA
7.38010686298172e-17,0.37528316314651,0.602,0.39,2.31004724918191e-12,0,ELAVL3
7.42538478332252e-17,-0.770056204600999,0.09,0.271,2.32421969102778e-12,0,SAMD4A
7.55083829585951e-17,0.368774725007203,0.713,0.539,2.36348789498699e-12,0,NSMCE2
7.72512363799898e-17,0.349882532063087,0.633,0.42,2.41804094993006e-12,0,VPS35L
8.98856866162709e-17,0.326275713331034,0.833,0.731,2.8135118767759e-12,0,FAF1
9.03080693472215e-17,0.307927306430225,0.94,0.874,2.82673287863738e-12,0,AUTS2
9.69089500009047e-17,0.401100514429003,0.446,0.239,3.03334704397832e-12,0,DPYSL5
9.73753494531351e-17,0.496414295149081,0.365,0.177,3.04794581323258e-12,0,INSYN2B
9.91017220745747e-17,0.364966405718554,0.701,0.489,3.10198300265626e-12,0,SECISBP2L
1.02381187198088e-16,-1.0868897198148,0.363,0.512,3.20463354048737e-12,0,MSI2
1.29058152434998e-16,0.299416816312257,0.731,0.527,4.03964922936788e-12,0,PPP1R12B
1.41369868225972e-16,-0.394412475813136,0.086,0.267,4.42501824534115e-12,0,PPIA
1.48506363497384e-16,0.393800569406262,0.466,0.262,4.64839768383163e-12,0,CUEDC1
1.99868470293796e-16,-0.779395509939392,0.201,0.391,6.25608298866611e-12,0,NAV2
2.51913936695468e-16,0.35592808702667,0.671,0.483,7.88515813250486e-12,0,ELF2
2.72790833634099e-16,0.373731758532597,0.327,0.142,8.53862588358092e-12,0,EML2
2.88506788032488e-16,0.259020889742519,0.458,0.237,9.0305509722049e-12,0,RASGRP3
2.90771469353074e-16,0.436007468466356,0.57,0.376,9.10143776222056e-12,0,WDR20
3.40051787059115e-16,0.276407823536594,0.869,0.759,1.06439609867374e-11,0,KANSL1
3.54620977207258e-16,0.287328586612038,0.888,0.765,1.10999912075644e-11,0,ARHGAP21
3.83216719203341e-16,-0.663094942741016,0.09,0.259,1.19950665277838e-11,0,CHPT1
4.09226896683193e-16,-0.574946750417207,0.175,0.358,1.28092110930806e-11,0,UBB
4.10094525314591e-16,0.378077551110007,0.544,0.31,1.2836368736872e-11,0,CDH19
4.13031712094934e-16,0.315082093250168,0.817,0.603,1.29283056202835e-11,0,ROBO1
4.2633694223618e-16,-0.516992020521875,0.339,0.528,1.33447726289347e-11,0,DDX5
4.91223320243199e-16,0.407829973935302,0.281,0.114,1.53757811469324e-11,0,RASAL1
5.10021986570292e-16,0.391735736719592,0.424,0.225,1.59641982016367e-11,0,REPS2
6.14480007677603e-16,0.340960501895167,0.267,0.1,1.92338387203167e-11,0,ELOVL7
6.25837690167851e-16,0.353113378654361,0.548,0.332,1.95893455399439e-11,0,PHLDB1
6.43083427401717e-16,-0.481433212304957,0.195,0.382,2.01291543611011e-11,0,CSRP1
8.09634534149918e-16,0.346302309490566,0.681,0.506,2.53423705534266e-11,0,SLC39A11
8.97969396497762e-16,-0.684697377553404,0.185,0.36,2.81073400797765e-11,0,PPP1R14A
9.08091158133066e-16,0.398446733623803,0.516,0.309,2.84241613407231e-11,0,MTMR7
9.14985492447066e-16,0.392599623695913,0.53,0.326,2.86399608990856e-11,0,ATP11A
9.1985165361369e-16,-1.12325207134028,0.396,0.494,2.87922766097621e-11,0,CRYAB
9.87064015260852e-16,0.363627433228386,0.558,0.345,3.08960907416799e-11,0,OLMALINC
9.88955069599789e-16,0.509089904239647,0.343,0.17,3.0955282633543e-11,0,AC069228.1
1.07085833467471e-15,0.339329404986511,0.582,0.366,3.3518936733653e-11,0,RNF144A
1.2627230110215e-15,-0.925106545488338,0.187,0.366,3.9524492967984e-11,0,BMP2K
1.37810846421817e-15,-0.788266735996497,0.149,0.319,4.31361730384931e-11,0,AHCYL1
1.5243312900735e-15,-0.423370069324681,0.098,0.27,4.77130937105907e-11,0,HSPA2
1.8208643268231e-15,0.367060373036075,0.544,0.334,5.69948742938898e-11,0,TMEFF1
1.96906517522625e-15,0.340754707037011,0.436,0.228,6.1633709049757e-11,0,ZNF397
2.00516110043297e-15,0.291511617104937,0.685,0.424,6.27635476046525e-11,0,CLDN11
2.0396945835948e-15,0.371101923174693,0.592,0.386,6.38444801611008e-11,0,CLIC4
2.16757730408875e-15,0.348753277636084,0.532,0.331,6.78473371952819e-11,0,CASTOR3
2.25556465978619e-15,0.294439735597286,0.586,0.371,7.06014294159676e-11,0,OTUD7B
2.66868447387824e-15,-0.473605634740329,0.169,0.358,8.35324927168629e-11,0,RPL37A
2.81134373067131e-15,0.4129843866023,0.289,0.124,8.79978701137427e-11,0,HPN-AS1
2.84160338741277e-15,-0.728645836628767,0.173,0.357,8.89450276294071e-11,0,PARD3B
3.44834472771595e-15,-0.642695090439079,0.245,0.406,1.07936638322237e-10,0,SELENOP
3.85403154555605e-15,0.347385404190614,0.711,0.518,1.2063504140745e-10,0,PPM1B
4.08951422380304e-15,-0.571904728885173,0.141,0.315,1.28005884719259e-10,0,GNAS
5.21208008975657e-15,0.295414366631066,0.809,0.637,1.6314331888947e-10,0,GNAO1
5.26494290721965e-15,-0.60239033267792,0.217,0.4,1.64797977938882e-10,0,ARHGEF12
6.07130622284374e-15,0.371319485918804,0.604,0.421,1.90037956081232e-10,0,JPX
6.28660961869123e-15,0.310473385075686,0.602,0.399,1.96777167674654e-10,0,SLF2
6.67892676183611e-15,0.49183532396359,0.436,0.247,2.09057086572232e-10,0,ANXA4
7.92463494474383e-15,0.423073591446751,0.777,0.682,2.48048998405427e-10,0,BCAS3
8.19961537350036e-15,0.39887152330338,0.267,0.11,2.56656160805935e-10,0,EPB41L4A
9.39551074309553e-15,-0.434387635631501,0.108,0.276,2.94088881769633e-10,0,SARAF
9.8585254851492e-15,-0.520791923776301,0.203,0.383,3.08581706210655e-10,0,RHOBTB3
1.02857007796593e-14,0.398651086028011,0.612,0.435,3.21952720104115e-10,0,SERINC5
1.13693500484421e-14,0.356627489775318,0.255,0.102,3.55872025866288e-10,0,AC016821.1
1.16980501199323e-14,-1.31048494736481,0.251,0.42,3.66160666804e-10,0,FRMD4A
1.20653243304054e-14,0.329337477713224,0.488,0.284,3.77656716866019e-10,0,KIAA1324L
1.45050591063445e-14,0.413565598589109,0.514,0.325,4.5402285508769e-10,0,PLPPR1
1.55498855042891e-14,-0.77128471809667,0.486,0.617,4.86726966169752e-10,0,TNIK
1.61144547497612e-14,0.363094436937636,0.448,0.247,5.04398548122275e-10,0,SNX6
2.10226383782671e-14,-0.612910269752916,0.596,0.71,6.58029603878139e-10,0,TNRC6A
2.16218859039069e-14,-0.755429197949247,0.4,0.539,6.76786650678191e-10,0,MAPK10
2.24844943255578e-14,0.292912058719001,0.287,0.128,7.03787156884284e-10,0,LINC00862
2.34450749589258e-14,0.324897109144111,0.49,0.296,7.33854291289336e-10,0,ZCCHC24
2.46844504300344e-14,0.341340202322415,0.502,0.309,7.72647982910507e-10,0,TMEM63A
2.5167525547191e-14,0.436425429498402,0.295,0.133,7.87768717152624e-10,0,NKAIN1
2.61932586356486e-14,0.367869917905048,0.335,0.16,8.19875188554438e-10,0,MATN2
2.99029508561634e-14,0.357705470573487,0.388,0.2,9.3599226474877e-10,0,LMF1
3.11085384532927e-14,0.40964707416582,0.398,0.223,9.73728362126516e-10,0,WWP2
3.44637984999594e-14,0.31885350221288,0.45,0.254,1.07875135684723e-09,0,STARD9
3.54916227290013e-14,0.302154296222527,0.514,0.302,1.11092328304047e-09,0,SILC1
3.67300656024656e-14,-0.790523668592944,0.118,0.28,1.14968778342278e-09,0,HIF1A
4.20789486048023e-14,0.266543723448159,0.524,0.312,1.31711317027892e-09,0,CDC42BPB
4.79145874624829e-14,0.333977023694264,0.645,0.46,1.49977450216318e-09,0,CDK17
5.2485729417051e-14,-0.455433437189313,0.191,0.364,1.64285581648311e-09,0,TECR
